Id,ratio[0],ratio[1],ratio[2],ratio[3],ratio[4],ratio[5],ratio[6],ratio[7],ratio[8],ratio[9],ratio[10],ratio[11],ratio[12],ratio[13],ratio[14],ratio[15],ratio[16],ratio[17],ratio[18],ratio[19],ratio[20],ratio[21],ratio[22],ratio[23],ratio[24],ratio[25],ratio[26],ratio[27],ratio[28],ratio[29],cd,cl,cm,cy,Cx,Cy,Cz,Cmx,Cmy,Cmz,Volume
40,-0.073611111,0.069,0.065820177,-0.097956518,-0.055589499,-0.167469163,0.069108101,0.057772013,0.039084692,-0.06034176,-0.035568892,-0.113952231,0.284008186,0.127900123,0.362877911,-0.031260239,-0.0440104,0.317339004,0.001867266,0.105032063,0.011657416,0.202753468,0.161586129,0.001307133,0.044595636,0.109325898,0.022628812,0.050235436,0.009277787,0.041377231,1.056947969,3.805581182,-21.47612431,3.87003994,0.782975025,3.85237355,2.30E-05,0.001948868,-0.000897468,21.4210961,11.82892
41,0.213611111,-0.0528,0.164899566,-0.203904527,-0.09932705,-0.126080634,0.092084263,0.004716579,-0.003592096,-0.125792227,-0.139730526,-0.132507059,0.196755518,0.186363323,0.059859378,0.301157428,0.053332532,0.094512782,0.219141182,-0.04528944,-0.006199373,0.193899561,0.043096816,0.134928735,0.08288553,0.00775885,0.144166418,0.011945988,-0.023712054,0.00885934,0.987726455,3.959976355,-22.58742383,4.019230366,0.703821618,3.9826201,7.03E-05,0.002315802,-0.001230192,22.4077809,11.522328
42,0.369444444,-0.0192,0.14441432,-0.085288164,0.102606534,0.018084026,0.127720658,-0.023671295,-0.141448743,-0.086648831,-0.128650595,-0.102226202,0.418072879,0.499444873,-0.061631292,-0.01190192,0.179297026,0.210550214,0.377075266,0.34277858,0.060594648,0.082129662,-0.02782839,0.1886224,0.010919972,-0.009908705,-0.014531627,0.189746575,0.138824199,0.037585125,0.90619379,3.395161319,-19.33674984,3.45010376,0.660361796,3.42676257,3.51E-06,0.001644988,0.000221061,19.2027273,12.612257
43,0.219722222,-0.0738,0.025836585,-0.237840826,0.196569899,0.136417952,-0.019751085,-0.04654391,0.045850412,-0.129616884,-0.088633801,-0.114159082,0.251134216,-0.073521005,0.413429296,0.235298417,0.156030602,-0.011294644,0.299479097,0.091893764,0.203013031,-0.023156836,-0.041513984,0.196968661,-0.007276051,0.099170563,0.026624687,-0.03287473,0.012721878,0.040638766,1.068814524,4.200844026,-25.33097548,4.265167713,0.765219076,4.19453348,0.000134093,0.00274001,-0.000713778,24.9034134,11.557467
44,-0.134722222,0.1362,0.197072693,0.198529336,-0.099055415,-0.170391702,-0.106654896,0.01774226,-0.175885037,-0.044580493,-0.010328614,-0.129877962,0.260263632,0.34344117,0.134732303,0.207797703,0.158371327,0.146947282,0.043035469,0.315627913,0.175871403,0.084537385,0.009144406,0.252331602,0.04681962,0.09070596,-0.016651655,0.074268902,-0.021117912,0.072487244,0.961664801,3.864752021,-22.40960092,3.922420025,0.685313527,3.88145856,3.09E-06,0.001480594,2.92E-05,22.1813626,12.514356
45,0.271666667,-0.1158,-0.073914839,0.268653889,-0.023589799,-0.002011764,0.115768564,0.118682817,-0.157440892,-0.049833285,0.011315019,-0.108498245,0.010217138,0.41088082,-0.090885352,0.111906375,0.235386544,-0.019338762,0.211831054,0.242509026,-0.01364817,0.244493688,-0.027217836,0.297501959,-0.018484592,0.193393549,0.085589637,0.065706221,0.020499485,0.043674004,0.776496239,3.326318315,-18.20319478,3.37238121,0.536934544,3.3517619,-5.36E-07,0.002569485,7.84E-05,18.1203786,11.366887
46,0.091388889,0.2202,-0.080022566,-0.104016773,-0.020000477,0.122125628,0.102760717,0.098229021,-0.090435217,-0.114161286,0.014310294,-0.092606698,0.099894049,0.025225157,-0.013573329,0.302519997,0.096298955,0.263371128,0.14305005,0.254635562,0.256429391,0.056077469,-0.020423803,0.081425166,0.0447883,0.174947724,0.080044061,0.058610857,-0.028752352,0.05116355,1.011530581,3.851607762,-22.76705103,3.912786245,0.733609925,3.86596979,-2.59E-05,0.001554799,0.000765237,22.4791245,11.637806
47,-0.052222222,0.006,-0.038420112,-0.131371111,0.220033037,-0.126924065,-0.049669879,-0.015519185,-0.01863336,0.025009214,-0.064378801,-0.094206281,0.056619483,-0.005550476,0.275565384,0.356063785,0.203358453,0.050776093,0.266111014,0.176997299,-0.008494245,0.175342086,0.004204882,0.203510449,0.118242143,0.051449003,0.056500008,-0.01795835,0.142024356,0.076562483,1.088421879,4.210318801,-25.10625049,4.275987148,0.783575455,4.20868925,2.68E-05,0.002143964,-0.000168138,24.6844343,12.089681
48,-0.104166667,0.0102,0.090284901,-0.090437877,0.234284507,0.105001246,0.096910184,-0.068695403,-0.00173519,-0.16092426,-0.121541229,-0.138491324,-0.034370348,0.06291716,0.193275872,0.373064919,0.288159841,0.364736413,0.387279395,0.170799909,0.143516735,0.129858696,0.192652385,0.214443015,0.076162876,0.085655902,0.047197753,0.159217824,0.04230751,-0.011361752,1.153319742,4.02260525,-24.34500249,4.093257904,0.861319577,4.03141781,0.000114472,0.001034319,-0.000622624,23.978878,12.880938
49,0.228888889,0.1278,0.000974996,-0.032497423,0.012847997,0.008146188,-0.131308454,0.036289634,0.013613959,-0.194562621,-0.074344104,-0.020816537,0.001530005,0.201462554,0.272599705,0.252279591,-0.001432912,0.07907461,0.218360199,-0.071165135,-0.029767374,0.084966965,0.171140368,-0.026482792,0.10903241,0.157352235,0.116285324,0.134042116,0.138141911,0.038703331,1.035655515,4.120226116,-24.30755037,4.182433128,0.736906601,4.10138305,0.000107418,0.002496848,-0.000707082,23.7949395,10.889855
50,0.360277778,-0.1158,-0.03775302,-0.09363656,-0.138553513,-0.187733195,0.074390474,-0.088554224,-0.041277316,-0.162356882,-0.010768785,-0.067216308,0.494449375,-0.076550603,0.035415989,0.241024595,0.279624189,-0.034573228,0.016568754,0.028825927,0.075977619,0.0696052,0.177831623,0.292437274,0.072010324,0.06039262,0.076524381,-0.019309372,0.046368171,0.023451785,0.952609879,3.688677592,-20.20095868,3.746142864,0.689727957,3.73793412,2.17E-05,0.001828983,-3.17E-05,20.2099584,11.509896
51,0.268611111,-0.12,0.161382294,-0.151550975,-0.246800668,0.110938475,-0.078918812,0.065413063,-0.195127897,-0.040407905,-0.02430333,0.014725301,0.474735109,-0.026541057,0.048923287,0.28138266,0.076176862,0.018325692,0.281475721,0.283029463,0.237242347,-0.001746455,0.077829192,0.294960016,0.153825053,0.069755737,0.05062763,0.133472579,0.051054398,-0.010138557,1.055193115,3.765492252,-21.74280357,3.829926252,0.783078824,3.79454775,8.65E-05,0.001674354,-0.000293184,21.5580152,12.891322
52,0.088333333,0.1908,0.183701382,0.067150018,0.01422464,0.026210384,0.007329122,-0.019875138,-0.168181248,-0.014394265,0.011437932,0.006141775,-0.070677803,-0.069710462,0.031151905,-0.032853184,0.106419972,0.027952857,0.09722182,0.362189236,0.261883943,0.230629942,0.011281679,0.28071744,0.00101406,0.18344413,0.171380381,0.119602519,0.131778392,0.048466028,0.917933638,3.783560557,-22.01878723,3.838375807,0.646767111,3.7898234,-3.09E-05,0.000812078,9.32E-05,21.7501624,10.827523
53,-0.055277778,0.0774,0.047850065,0.225996089,-0.051365209,0.183680183,0.006057693,0.002745879,-0.140774557,-0.166106151,-0.013448037,-0.11677891,-0.023724766,0.306318535,0.057422799,0.134874718,0.188725201,0.092368196,0.069344263,0.311466132,0.040966198,0.199463746,0.262883324,0.002321824,0.047707405,0.146075701,0.041186184,-0.031757338,0.026954204,0.051941997,0.941515557,3.807895951,-21.96537996,3.864296913,0.668823233,3.83070733,-5.06E-05,0.001750567,3.50E-05,21.7931782,11.227931
54,0.106666667,0.1866,0.115193937,0.092675019,-0.223509127,-0.167207726,0.078643548,-0.038937143,-0.082135607,-0.056085079,0.021157042,-0.050786712,0.207964203,0.402441832,0.169324482,0.019213424,0.007930649,0.010142135,0.133068819,0.239497793,0.183579473,0.101980076,0.14539488,-0.031946106,0.146920757,0.025894347,0.080474447,-0.031108138,-0.02735767,0.062128803,0.864366088,3.674291981,-20.60967499,3.725636721,0.603193939,3.70300034,-3.81E-05,0.001844777,0.000428891,20.5237617,11.86712
55,0.036388889,0.1446,-0.078249514,-0.040388203,-0.077242279,-0.17377827,0.083839378,-0.110762412,-0.174303116,-0.184695686,-0.037431221,-0.099031463,0.117707026,0.409357452,0.063118052,0.001904225,0.301499219,0.230987991,0.399858528,0.378282234,0.110532497,0.20595267,0.230884149,0.102384727,0.045979686,-0.018899265,0.19607027,-0.024545478,0.053311733,0.078191319,1.051569316,3.670820521,-21.03127349,3.735232353,0.786670343,3.69597565,0.000142435,0.002425583,-0.000656981,20.831122,13.784765
56,0.173888889,0.1362,-0.056898604,0.061687773,-0.205057391,0.027015071,-0.046779319,0.002138278,-0.147847044,-0.028353415,0.028779275,-0.145199051,0.090579008,-0.045726808,0.419097771,0.299928361,-0.040296843,0.21404644,0.390923603,-0.009737168,-0.023174871,0.210629321,0.014466617,0.231928124,0.155465307,0.081189034,0.008861997,0.06270943,0.075824218,0.003661601,0.900500478,3.680070495,-20.74773168,3.733921766,0.636846852,3.7061472,-3.57E-05,0.00061808,8.58E-05,20.6034716,12.188787
57,-0.091944444,0.2454,0.018413963,-0.125544967,-0.01142854,-0.157434394,0.135611416,0.068324213,-0.141755589,-0.088479056,-0.10515541,-0.057871662,0.104835741,0.363695352,0.314373475,0.142598446,0.025674021,-0.052774149,0.380270558,0.061902741,0.132430145,0.234626801,0.025554424,0.042730775,0.141798511,0.056931239,0.172484844,-0.008126074,-0.015089936,0.015406508,1.097970109,4.178326249,-24.84144566,4.244738579,0.796121669,4.18426187,5.34E-05,0.000995945,-0.000545402,24.4779676,12.377786
58,0.176944444,0.153,-0.053201814,0.29064043,-0.013848159,-0.038891001,0.086483445,-0.026195406,-0.135343295,0.00374925,-0.031263947,-0.083311555,0.202762606,0.120702822,0.080941582,0.056256625,0.212754185,0.054603277,0.010632283,-0.012105826,0.035448234,0.156938186,0.164600083,0.005169283,0.064985407,-0.006490786,-0.02086312,0.192507979,-0.020960569,0.01898955,0.742697051,3.370712222,-18.06366025,3.414309263,0.502655476,3.41422985,-4.45E-05,0.001659877,0.000346844,18.1256652,9.873857
59,-0.000277778,-0.0822,0.113543836,0.063064919,-0.217643401,0.197519663,-0.149024335,0.059173604,-0.122016588,0.011429971,-0.134039742,-0.044090649,0.259885776,-0.025242317,0.077010863,0.274696276,-0.039638762,0.117870038,-0.037998745,0.139460404,0.104770304,0.123859202,0.253374665,0.074200093,0.066605111,0.092429575,0.064297573,0.084825165,0.047557079,0.044546029,1.019945101,3.829309009,-21.60118029,3.891128778,0.744596386,3.87169848,4.91E-05,0.002186605,-7.96E-05,21.5697345,11.211097
60,0.225833333,-0.1074,-0.02975767,0.280745428,0.148274018,-0.12513641,-0.075157841,-0.029893699,-0.015694597,-0.06193915,-0.079315072,-0.092802094,0.457571963,0.142673092,0.371020544,0.314068438,0.160291174,0.370359698,0.23392485,0.357617621,0.138550158,0.014494304,0.271244148,0.279632757,0.16274567,-0.007372141,0.14961304,0.024072646,0.043451527,0.006978106,0.870325755,2.977519004,-16.24703403,3.030976772,0.657884025,3.02124923,0.000149235,0.001853109,-0.001654665,16.2228995,13.749705
61,0.158611111,0.0438,0.129591429,-0.19526532,0.154137142,-0.172760567,-0.090426251,0.09397304,-0.128456355,-0.055376544,-0.099773226,-0.064028637,0.246872831,0.071079749,0.423835732,-0.019207367,0.230122371,0.126931167,-0.048336933,0.382794486,0.176490394,0.13200288,0.018839341,0.163728782,0.049988547,0.072715269,-0.023068337,0.195445758,0.090070584,0.036895015,1.09879714,4.093465207,-24.45393155,4.160141945,0.802222111,4.10132492,4.44E-05,0.001353438,-0.000105688,24.097189,12.106411
62,0.375555556,0.237,-0.09704483,0.255322203,-0.113592076,0.164250891,0.054898334,-0.055944964,0.005875266,-0.037803691,-0.018364833,-0.097151298,0.121961949,0.354995514,0.317513994,-0.076550135,0.143544702,0.165990532,0.036568488,0.202101122,-0.019465077,0.027573011,0.177420668,0.245110069,0.001809605,0.159759607,0.125326001,0.135817165,0.105204487,0.024958175,0.737681606,3.186916903,-17.33801269,3.230611801,0.510478845,3.21732483,-5.25E-05,0.000878664,0.000416812,17.310137,10.930182
63,-0.116388889,0.1068,0.155257755,0.244595857,0.192442336,0.076877791,0.095502331,0.115675883,-0.186178294,-0.106652772,-0.019522161,-0.126521562,0.16383021,0.194042909,0.125521496,0.304307679,0.093813657,0.182080992,-0.057116074,0.069337458,0.102726344,0.000325311,0.165002519,0.252942894,0.052395088,0.149794316,0.090925169,0.10670805,-0.006456424,0.016744975,0.904305001,3.618372655,-20.72848976,3.672639608,0.644085735,3.63453888,0.000161586,0.000588817,-0.001238993,20.5385613,10.583168
64,-0.125555556,0.0648,-0.021754088,0.104017768,-0.104507013,-0.093885999,-0.043389921,0.090165503,-0.188002004,-0.095577016,-0.12119454,-0.128740733,-0.083969203,0.333844954,0.292119591,0.373706816,0.317103091,0.055280683,0.122701566,-0.066463401,0.096486211,0.163752257,-0.009940551,0.260114868,0.073460517,0.053113157,0.091678478,0.136645604,0.086506862,0.066651748,1.001606987,4.036314836,-23.42908651,4.096351147,0.711126424,4.05445629,1.31E-05,0.001133339,-5.13E-05,23.1914844,12.120546
65,0.036388889,-0.078,0.111338181,0.203078895,0.049501106,0.00752332,-0.010200545,-0.100679203,-0.177590241,-0.195075555,-0.071072803,-0.022894415,0.000597473,0.447932282,-0.054362417,0.313339279,0.03406276,0.386069783,0.225103789,0.070770001,0.109659501,0.1176214,0.091703541,0.244844994,0.111687742,0.066958802,0.188692686,0.185026029,0.075977195,0.037025208,0.955454222,3.584079573,-20.37361611,3.641998053,0.698166697,3.61532588,-1.33E-05,0.001337005,0.000181415,20.2312653,12.465093
66,0.161666667,0.0858,0.131468055,0.182940153,0.188642145,0.047973225,0.081850003,0.00350728,0.023391741,-0.080879153,-0.043264845,-0.120246515,0.254970913,0.07011052,0.117176459,-0.053183878,0.109408667,0.222896511,0.186353138,0.179058126,0.279644749,0.113660644,-0.022257618,0.25104786,0.167989782,0.196504416,0.063700219,5.32E-05,0.136507052,0.035204261,0.833261283,3.403349864,-19.43591661,3.453184843,0.588596535,3.40844217,9.81E-05,0.001124196,-0.000592379,19.1946229,11.340405
67,-0.043055556,0.2874,-0.023324661,-0.044978601,-0.105121599,-0.030880156,-0.079427577,0.016315777,-0.149470462,-0.166961204,-0.066544819,-0.059962637,0.177597169,0.19831763,0.027594539,0.082191069,0.078062825,0.1348651,-0.034053473,0.006496877,0.019671112,0.214175912,0.101377719,0.230966424,0.169645185,0.002045181,0.020800325,0.17399012,-0.018933427,0.025383964,1.12349724,4.27801521,-25.14850744,4.345965385,0.815172205,4.29168084,-2.20E-05,0.000591077,0.000298264,24.8087011,10.989905
68,0.008888889,0.1698,0.02452162,-0.246687493,0.101925759,0.011963702,-0.003555687,-0.109027067,-0.036424155,-0.035297913,-0.079171323,-0.133338693,0.052786531,0.031552727,0.281375705,0.346405068,0.131076194,0.000683754,0.065313833,-0.069775601,0.27699801,0.200822674,0.13329515,0.030419985,0.114000715,0.09571211,0.19092347,0.145083037,0.11560266,0.072897617,1.189435287,4.288378249,-25.96795385,4.360902786,0.877586621,4.29899252,7.96E-05,0.002089061,-0.000287616,25.6085693,11.361734
69,0.231944444,-0.1074,-0.094945625,0.0480281,-0.179816981,-0.117061762,-0.014092998,-0.001318383,-0.119185233,-0.021704609,-0.14414417,-0.121819583,0.002071685,0.249954087,0.357053825,0.364874892,0.000317655,0.072861509,0.20108316,0.253853427,-0.041126286,0.216379949,0.020315115,0.233905677,0.129943647,0.009539196,0.000728809,0.179252053,0.142739864,0.063607167,0.93888344,3.68298987,-20.59784314,3.73951149,0.673937015,3.72174415,2.19E-05,0.001431257,-0.000105207,20.5355494,12.935814
70,-0.134722222,0.2622,-0.040312657,0.09678777,0.000540489,-0.00837258,0.124955339,0.054483798,-0.177162944,-0.068039898,-0.068077344,-0.093169074,0.137246874,0.146360241,0.19892808,0.25364675,0.219617117,0.004476449,0.118647779,0.090831398,0.0637263,0.012303081,0.26348168,0.097550226,0.018910664,-0.008199876,0.038129561,0.005056367,0.038272058,0.038478602,0.957064766,3.920955653,-22.59263975,3.978165865,0.675781291,3.93673537,7.04E-05,0.001873762,-0.000431749,22.3746831,11.012511
71,-0.131666667,0.2328,-0.034554775,0.152020986,0.128252167,-0.13548112,0.051151643,0.03328614,-0.16503228,-0.118460188,-0.140896752,-0.143599364,0.107216217,0.337828434,0.401983479,-0.01331375,0.09570879,0.39331735,0.2372685,0.365315596,0.177170513,0.236163465,0.165923795,0.183421194,0.089618494,0.18424312,0.165845727,0.197826785,-0.025540164,0.070111619,1.041927817,3.605576395,-21.08556331,3.669474602,0.780774584,3.6264825,-3.75E-05,0.000814423,0.000208199,20.832294,13.712513
72,0.0975,0.1194,0.114049715,0.274388878,0.078375534,-0.121331827,-0.056363009,0.049359796,0.023652943,0.023998709,-0.018711377,-0.016172149,0.36852401,0.339139254,0.292831881,0.32175767,0.340385699,0.242997646,0.081386419,-0.057635225,0.062354989,0.156059285,0.075527303,-0.015387251,0.088004035,0.141128307,-0.005465279,0.153160638,0.106602241,0.097469903,0.815521061,3.30650064,-18.48854484,3.355334044,0.577638618,3.32511457,0.000172248,0.001486164,-0.000719956,18.3357592,11.594968
73,-0.049166667,-0.1074,-0.09911312,0.001477562,0.121949555,-0.02963226,0.099951789,-0.101849314,-0.187428562,0.011704018,-0.100675623,-0.088150785,0.324786224,0.086963017,0.232303238,0.21380339,0.005121669,-0.055960493,0.198560871,-0.00698582,0.277864443,0.140204505,0.098832447,0.098232762,0.03945848,0.082036832,0.181776257,0.121968118,0.009978798,0.06882264,0.961796202,3.778726933,-21.45779401,3.836613655,0.689625727,3.80135089,4.03E-05,0.003798042,-0.000101887,21.2934483,12.026687
74,0.033333333,0.0018,-0.000138692,-0.120261782,0.103542225,-0.008866199,0.029905131,-0.014705099,-0.124868835,-0.058511766,-0.075653263,-0.066121012,-0.026603534,-0.018955152,-0.094385174,-0.02527143,0.265523625,0.11113076,0.130126163,0.274403085,0.045662302,-0.009506856,0.267781712,0.275491205,0.156202147,0.039262383,0.0328349,0.016537208,-0.020222823,0.042023211,1.008628553,4.020216133,-23.2545157,4.08078146,0.720638412,4.02683507,0.000101969,0.002524554,-0.000379046,22.955925,11.128331
75,-0.061388889,-0.0024,0.066047391,0.117333162,-0.03194638,-0.194098883,0.119672046,-0.119477804,0.062212899,-0.021332017,-0.118637667,0.022246373,0.269761175,0.308878193,0.214277918,0.059860855,0.247152247,-0.067743517,0.309069688,0.366642412,0.174854752,0.12913031,0.231377002,0.000552508,0.031560706,0.144016548,0.121951111,0.127557152,0.134096097,-0.000407844,0.928115767,3.667765379,-20.91073915,3.723572969,0.665000039,3.69196832,7.18E-05,0.001320803,-0.000705761,20.7560396,13.0938
76,0.296111111,0.2538,-0.076003778,0.240248733,0.015357339,-0.106359073,0.050722434,-0.086749752,0.035557108,0.030875651,-0.062117104,-0.025788752,0.261957757,0.275413767,0.248053175,0.347399306,0.205651266,-0.069169971,0.181402537,-0.060067687,0.076912798,0.14876101,0.015331952,0.080311439,0.009909872,0.14501924,0.113690689,0.16250485,0.124937567,0.052573482,0.749944057,3.400805209,-18.82725732,3.444834471,0.506089675,3.4148815,9.72E-05,0.000858299,-0.000574775,18.681276,10.893757
77,-0.146944444,0.2496,-0.053804676,0.218020757,-0.044044252,0.035138273,0.11382771,-0.102205583,0.028686109,-0.08394399,-0.051401278,-0.1433156,0.426365249,0.498122403,0.137133499,0.363830259,0.068853674,-0.044472591,0.392101994,0.190228807,0.267994057,-0.019569839,-0.001229953,0.280921534,0.056716688,-0.006205067,0.169958302,-0.027665111,0.011759214,0.019615677,0.958993079,3.58570779,-20.9827097,3.643869162,0.699067259,3.61353408,6.77E-05,0.001831007,-0.000360067,20.8131529,13.044256
78,0.393888889,0.1572,-0.018065974,0.225080424,-0.076666328,-0.143607287,0.06042336,0.080066123,-0.108705424,-0.149353015,-0.114938271,-0.028068169,0.188674848,0.069666156,0.175550824,0.326531076,0.299351089,0.090647041,-0.076288734,-0.069443278,-0.038417357,0.183887244,0.095782786,0.068366001,0.159029845,0.117675452,0.07407818,0.110249523,0.10389275,0.05651702,0.781818304,3.389915434,-18.45774454,3.436194658,0.539884398,3.42014853,-5.98E-07,0.001783546,0.000345186,18.3962297,10.205316
79,-0.076666667,-0.0738,0.054059271,-0.016081967,-0.141567804,0.048663355,0.101052581,0.015715901,-0.123315404,0.046355431,-0.029129638,-0.061992679,0.4819565,0.015845494,-0.06097041,-0.050724082,0.073425919,0.123101141,0.174617606,0.097195251,0.263477381,0.070246375,0.08903442,0.076834197,-0.017455419,-0.007823526,0.154286341,0.097397639,-0.028192278,0.067633154,0.972530406,3.634472612,-20.01438613,3.693459511,0.712401061,3.68545863,0.000123981,0.002044373,-0.000582616,20.0456522,11.651213
80,0.228888889,0.195,-0.043796017,0.033879491,-0.161134461,0.006914062,0.06952113,0.039784472,-0.14304958,-0.078060222,-0.124120585,-0.103561834,0.298413886,0.253990917,0.228888843,0.022699296,0.166624027,0.266342543,0.02300636,0.28475551,0.00713321,0.052401953,0.072362373,0.039331479,0.00286381,0.129479185,-0.044751419,0.132887596,0.053463957,0.015080067,0.86643679,3.544305234,-19.70153071,3.596111059,0.612904213,3.57652763,5.77E-05,0.001360171,-0.000357797,19.6287606,11.741506
81,-0.033888889,0.2328,0.055743484,-0.11445465,0.190887982,-0.048574545,0.078493797,0.072894839,-0.020650657,-0.172805338,-0.07953749,-0.073861601,-0.017553112,0.183526441,0.402383348,0.038049298,0.131664989,0.274973781,0.145311942,0.13154249,0.055749913,0.126203196,0.268719457,0.167265988,0.173939014,0.105577983,0.086171946,0.083110705,0.132918238,0.095151659,1.158545466,4.13713085,-24.95712597,4.207869053,0.857546077,4.13322101,-3.16E-06,0.000669859,-1.56E-05,24.4771818,11.937074
82,0.314444444,-0.036,0.109372932,-0.191592372,0.208889821,-0.026273632,0.125040312,0.110866512,-0.105513728,-0.119069363,-0.066764809,0.003930251,0.005254613,0.376543509,0.34114808,0.267230212,0.275016512,0.16063107,0.275579096,0.39364164,0.251862634,-0.013084797,-0.00707053,0.13077287,-0.027398247,0.120860449,0.019262307,0.141070241,-0.008965071,0.038094387,0.964830554,3.74634429,-22.45098156,3.804521561,0.694375686,3.73785351,0.000104005,0.000887086,-0.000321718,22.0396347,12.819056
83,0.011944444,0.1992,-0.096367838,-0.100258509,-0.241828621,0.078306572,0.076594115,-0.077775545,-0.055860203,-0.129168114,-0.085189353,-0.007798694,0.414876737,0.110603819,0.10551587,0.311390095,0.155619397,0.324541007,0.087021936,-0.041852715,0.038651313,0.087108672,0.098465535,0.136665421,0.071549078,0.153429513,0.183532536,-0.004094792,0.149129342,0.09329347,1.074984674,3.687697593,-20.75020324,3.753701687,0.809035211,3.73058598,-4.62E-06,0.001088353,0.000181017,20.6581052,12.257665
84,-0.046111111,0.1656,-0.069402448,-0.144381084,-0.186009804,-0.055444668,0.067149426,-0.012294817,-0.164085587,-0.12011608,-0.103260002,-0.08178311,0.384413164,0.419990864,0.389002464,-0.010926136,0.008422699,0.270710194,0.264399694,0.334568218,0.282298646,0.108378795,-0.029777827,0.0926894,0.164434144,0.198529539,0.042499163,0.081160693,0.020339644,0.001237085,1.116193098,3.929021034,-23.2855663,3.997311831,0.834070262,3.94774584,-2.68E-05,0.001456169,0.000217504,22.9931268,14.48637
85,0.103611111,0.1278,0.187761077,-0.110906975,-0.196057803,-0.151201767,-0.116168854,-0.031200582,-0.101951321,-0.186592297,0.005971083,-0.103990099,0.444580615,0.377000687,0.130335521,0.255596865,0.27211112,0.163887023,0.284227349,0.214601377,0.213510846,-0.025795929,0.261278732,-0.00339453,0.143720426,0.155279216,-0.013912066,0.025696603,0.112820578,0.097372666,1.148155012,3.976289075,-23.66215931,4.046694279,0.858715315,3.98711736,9.28E-05,0.002728736,-0.00055296,23.2982658,13.729797
86,-0.009444444,0.0942,0.13662496,0.173994356,-0.199299104,0.153758181,0.08709499,0.053108451,0.044446827,0.031634848,-0.052739878,-0.078135997,-0.088705546,-0.072292468,0.333976444,-0.068877513,0.221435741,0.048033723,0.279912758,0.148076346,-0.044104305,0.102959806,-0.005141081,0.137771646,0.195213638,0.17973631,-0.009478067,0.068622405,0.017800444,0.018117788,0.859944887,3.736458127,-21.27840691,3.787343025,0.592178599,3.75939932,3.61E-05,0.002239621,-9.35E-05,21.1520396,10.664922
87,0.265555556,-0.015,-0.024867691,0.034725645,-0.132967726,0.184272553,-0.077574025,0.0924341,0.000407132,-0.114621762,-0.131821096,-0.066344436,0.067011078,-0.039588604,0.258948454,-0.046762611,-0.038624319,0.158615928,0.066468297,0.226692986,0.177856697,0.116884615,0.29318294,0.041584915,0.05867286,0.10368796,0.194523166,0.066462005,0.072078441,0.02254173,0.956459373,3.617528189,-20.28287336,3.675435305,0.696702703,3.64665348,0.000132523,0.001842167,-0.000681418,20.1797808,11.164687
88,0.131111111,0.006,0.154455208,0.234089139,0.152661846,0.034316711,-0.066172873,-0.092675913,-0.05076799,-0.075565223,-0.011112585,-0.109629133,0.138306305,0.217028495,0.44775176,0.205561844,0.203191421,0.008213809,0.14598309,0.160201265,0.239418614,0.16121601,0.062706711,-0.004449957,0.19594808,0.085140504,-0.045655026,0.043462124,0.002654905,0.033461121,0.846964714,3.68297471,-21.54904943,3.73308444,0.584372382,3.68782033,-1.22E-05,0.001730997,0.000172556,21.2953876,11.522382
89,0.238055556,0.2706,-0.052098609,0.037582368,-0.210124323,0.069678314,-0.147559261,-0.003243184,-0.148301157,-0.041710202,0.016953226,0.020371901,0.07836809,-0.019575588,0.051642077,-0.062252864,0.02665171,0.236872296,0.298128578,0.105985485,0.242883698,0.143700118,0.093216909,0.084707658,0.012594671,0.020333649,0.055127725,-0.00893379,0.021195341,0.023366785,0.911981343,3.822965456,-21.76913562,3.877269506,0.639739214,3.84183551,-5.83E-05,0.001352367,0.000176381,21.5748655,11.171211
90,0.299166667,-0.0864,0.003489267,0.047459869,-0.152426621,-0.051486609,-0.032803778,-0.021534152,-0.059285676,0.042410381,-0.113126084,-0.149014016,0.122840646,0.047512975,-0.003040413,-0.040664429,-0.025081273,0.215233056,0.36189259,0.318603264,0.171939706,0.126369302,0.205031302,0.24206961,0.010594381,0.163689676,-0.042664483,0.185253719,0.057052297,0.028499225,0.893958943,3.48190203,-19.15277797,3.535779715,0.644431923,3.51540509,-4.65E-05,0.002365876,0.000543652,19.0870546,12.637008
91,0.027222222,-0.0108,0.019992369,0.26596799,0.138873687,0.099783793,-0.121102647,0.006338448,-0.094316404,-0.085205519,-0.037085862,-0.110697009,0.219772742,0.034212697,-0.082376923,0.210609296,0.116976091,0.326712052,0.3101894,-0.00781869,0.020911676,0.015787259,0.079353461,0.099937606,0.114579014,0.047470143,-0.048845178,0.198931265,0.078732169,-0.001590149,0.8899418,3.537249909,-19.91126139,3.590712547,0.635656826,3.55733151,9.68E-05,0.002100619,-0.000239246,19.7220938,10.969805
