Id,ratio[0],ratio[1],ratio[2],ratio[3],ratio[4],ratio[5],ratio[6],ratio[7],ratio[8],ratio[9],ratio[10],ratio[11],ratio[12],ratio[13],ratio[14],ratio[15],ratio[16],ratio[17],ratio[18],ratio[19],ratio[20],ratio[21],ratio[22],ratio[23],ratio[24],ratio[25],ratio[26],ratio[27],ratio[28],ratio[29],ratio[30],ratio[31],ratio[32],ratio[33],ratio[34],ratio[35],ratio[36],ratio[37],cd,cl,cm,cy,Cx,Cy,Cz,Cmx,Cmy,Cmz,Volume
580,-0.110277778,-0.1158,-0.079424281,0.168227462,-0.199614771,0.002867707,-0.083116989,-0.025622444,-0.173568366,-0.19364284,-0.002975746,-0.105353006,0.47045746,0.125549221,0.305472411,0.062516903,0.164984318,0.162378636,0.043165843,0.297649642,-0.039711989,0.047652918,0.205193983,0.066217578,0.191854255,0.188383831,0.045433483,0.096669804,0.063004174,0.028282573,-0.015127355,0.020891364,-0.113349203,-0.188737153,-0.128407451,0.005243553,-0.034560341,-0.083651923,1.051890657,3.757160263,-21.02888759,3.821384192,0.78103545,3.79743287,-5.83E-05,0.000436144,0.000917725,20.915327,13.279474
581,0.121944444,-0.015,0.032526996,-0.126745863,-0.194742901,0.160915972,-0.120327201,0.025608312,-0.166328999,0.014459045,-0.068679804,-0.04216277,0.023015801,0.483380859,0.168897489,0.056311262,0.093023658,0.018489211,0.370508094,0.206210109,0.299201297,0.019208427,0.052104602,0.010865375,0.151888377,0.185062641,0.060467442,-0.016464364,0.125646347,0.045563364,-0.012236312,0.080303196,-0.091534374,0.020654594,-0.097955909,-0.127216474,-0.02390199,-0.095639906,1.066549473,3.962852006,-23.32009517,4.027597427,0.779557906,3.98470449,9.88E-06,0.000968755,0.000102035,23.0746879,13.082821
582,0.008888889,0.2286,0.179799389,-0.13877755,-0.00966294,0.106044343,0.06935668,0.098769515,-0.03524624,-0.033995064,0.005342466,-0.108233017,0.141334594,-0.046982082,0.336386966,0.352889012,0.239649576,-0.045986006,0.302642495,0.353898772,0.158467704,0.214966356,0.197671553,0.023476181,0.178897016,0.177053896,-0.011188699,0.078680993,0.107319083,0.054482864,-0.071265418,-0.005339375,-0.03312258,-0.128655629,-0.146882151,-0.017707771,-0.016416463,-0.083306461,1.105808695,4.010239058,-24.38006509,4.077607632,0.815429993,4.01025945,0.000131879,0.002091789,-0.0005034,23.9823651,12.551312
583,0.100555556,0.111,0.029428402,0.237850189,0.026568815,-0.042883912,-0.144948234,-0.106937061,0.064659624,-0.142836829,-0.059297294,-0.046169645,0.168799376,0.389607631,0.03142127,-0.031496142,0.063976861,0.280846929,0.35947685,0.337163112,-0.005670008,0.111881324,0.071774088,-0.017113215,0.045996295,0.059081616,0.063197385,0.19942744,0.038902802,0.017690979,-0.079241891,0.084392765,-0.013069125,-0.12028743,-0.128649037,-0.024279746,-0.067710969,-0.061124336,0.92968057,3.636980686,-20.83760999,3.692972422,0.668145086,3.6494223,2.61E-05,0.00200731,-0.00027281,20.5689094,12.31132
584,0.3175,0.0984,0.010470327,-0.072419847,-0.072938474,-0.176386535,0.050054288,0.07293189,-0.09290265,-0.091540307,0.016153522,-0.126176581,0.384717853,0.171271442,0.076398186,0.029817518,0.060417998,-0.074581397,0.270407705,0.079280751,0.268442682,0.004012088,0.10681204,0.040360015,0.178557627,0.073639817,0.145236491,-0.021159249,0.005849606,0.00364333,-0.051926196,-0.026420981,-0.083641372,-0.14595738,-0.050816892,-0.111360308,-0.014769505,-0.062826393,0.887944583,3.661637227,-20.46489903,3.714657545,0.626844345,3.67912198,-7.25E-05,0.000515878,0.000931241,20.2619133,11.92955
585,0.213611111,0.0228,0.014936903,0.114201624,-0.099556514,0.092856292,-0.149043238,-0.077578949,0.03046463,0.018446947,-0.137613663,-0.104156772,0.270874347,-0.005176432,0.424020961,0.363675313,0.20931593,-0.075123403,0.037262018,0.030732261,0.040992554,0.231338097,0.094357799,0.022532071,0.17647134,0.197925915,0.038647389,0.094708718,0.012755074,0.085061435,0.040229979,0.02021406,-0.120005227,-0.139399145,-0.04588035,-0.080438268,0.004667371,-0.063509677,0.89935524,3.763439958,-21.45727889,3.817008257,0.629217141,3.78963432,-9.10E-05,0.000261416,0.000259136,21.340401,11.382686
586,0.357222222,-0.12,0.137221205,-0.204300808,0.165473784,-0.094649751,0.136311026,0.030016039,0.031621753,0.013157014,-0.003208979,-0.110123799,0.440913638,0.008392904,0.259701169,0.238724435,0.221038574,0.044891099,0.304747386,-0.003276857,0.092892911,0.049286243,0.008033311,0.110307752,0.09970772,0.039521783,0.114843945,0.114128022,0.013233364,0.050994144,0.082816657,0.010120803,-0.156575385,-0.132527577,-0.07649465,-0.14096198,-0.049604577,-0.076332689,0.871602825,3.579948978,-20.11773689,3.632028341,0.614668102,3.59565327,0.000126069,0.002528717,-0.000506799,19.9264035,11.7702
587,-0.070555556,0.1236,-0.095379488,0.237232324,0.201801866,-0.105060459,0.058512371,-0.071780145,-0.038481974,-0.088373645,0.028718639,-0.123013992,0.129620278,0.275128235,0.230856996,0.145718285,0.046530719,0.217397256,0.347773811,-0.054098369,0.14517712,0.093433685,0.181632046,0.117424074,0.015766402,0.082635235,0.139630421,0.197304266,0.033574159,0.04511691,0.086509805,-0.070907151,-0.191946548,-0.113159052,0.028293961,-0.012855739,-0.081639265,-0.037890728,0.89588775,3.472137335,-19.37725134,3.526173353,0.64535433,3.49680776,0.000257644,0.001239887,-0.002292292,19.2113148,12.152772
588,0.216666667,0.1866,-0.098916165,-0.017773707,-0.085522148,0.149458829,-0.057970564,0.051505592,-0.150783385,-0.040313948,-0.105535151,-0.049110762,0.416126273,0.089536918,0.430895606,0.317056643,0.079255478,0.073053411,0.234476221,0.356387301,-0.026496243,0.054127694,0.169754482,0.296641504,0.025616901,0.15473792,0.08422545,0.159587974,0.001827114,0.099934194,0.09842159,0.033190914,0.016891643,-0.045477359,-0.197348516,-0.032164835,-0.017046651,-0.010391843,0.950396608,3.581825499,-20.74518717,3.639396667,0.692075916,3.60385331,3.14E-05,0.002106898,0.00011442,20.5353812,12.791498
589,0.219722222,-0.0612,0.024559921,0.051476871,-0.136780516,0.109550495,-0.058429422,0.105894118,0.053053177,-0.192437213,-0.135773299,-0.080149749,0.009017841,0.057231634,0.021778821,0.310933427,-0.035801995,0.278826427,0.139640413,0.218660201,0.249442485,0.13618775,-0.044392113,0.18826616,0.08741445,0.112468904,-0.011785102,0.013726384,0.145554039,0.076077158,-0.099552439,-0.064201662,0.000131642,-0.112283188,-0.032636689,-0.089034093,-0.035854317,0.009475129,0.992163485,3.855336275,-22.41831852,3.915154696,0.714425759,3.87258473,-8.00E-05,0.001541084,0.000513866,22.1497167,12.110042
590,0.146388889,0.2076,0.176067327,0.117137698,0.23819634,0.180274648,-0.067995081,0.03564605,0.007509198,-0.050318042,-0.031579076,-0.093589521,-0.052227637,0.040483769,-0.028847555,0.3570535,0.258473048,-0.039059035,0.321268094,0.186650118,-0.04441336,0.2123826,0.207603732,0.277665135,0.069547901,0.136851163,0.101759409,0.030288736,0.148880391,0.047951857,0.036209958,-0.041000806,-0.090993049,-0.170527725,-0.146654573,-0.059272072,-0.079680105,-0.063788069,0.940802151,3.795005619,-22.50080795,3.851388216,0.665280632,3.7878067,0.00012463,0.001682136,-0.000958378,22.0932893,10.581128
591,0.164722222,0.069,-0.098654677,0.171420228,-0.087264597,-0.141533722,0.116888763,-0.030152883,-0.037469095,-0.190950791,-0.127833362,-0.041160137,-0.095762339,0.408428503,0.211430865,0.26921674,0.03630643,0.347340604,0.155114107,0.210396983,0.12494485,0.033923058,0.079700328,0.183499761,0.199242928,-0.014217112,0.14698374,0.052670214,-0.021645659,0.037365433,0.019424384,-0.023043122,-0.196874594,-0.153910951,-0.012259523,0.00710913,-0.110800807,-0.06938975,0.863626564,3.473461393,-19.16924988,3.525243759,0.615941397,3.50441652,-1.04E-05,0.002099392,0.000157459,19.0628018,12.974485
592,0.125,-0.0738,0.14805176,-0.12832559,-0.032107179,0.151139787,0.00186176,0.064956367,-0.168925679,-0.049187883,-0.035469522,-0.082805563,0.038031349,0.282266297,0.187653646,0.095751902,0.220520366,-0.068543225,0.234895695,0.010421958,0.23179183,0.245027938,0.19922414,0.026477096,-0.007682177,0.094370622,0.087176494,-0.015787804,0.001418183,0.095920106,0.086159663,-0.023773149,-0.195708693,-0.195466261,-0.160066276,-0.128308932,-0.048185132,-0.070869427,1.022696407,3.942885528,-22.88424426,4.004620552,0.737088204,3.95778524,-0.000210281,0.000117717,0.002287863,22.6442463,11.733315
593,0.073055556,0.027,0.114415522,0.09154697,-0.064964318,-0.195161004,0.143741955,-0.05151367,-0.037958107,0.047885318,-0.11947122,-0.084572661,0.434010715,-0.01348697,0.307688272,0.080679019,0.338999386,0.223637607,-0.022825851,0.160645984,0.021438211,0.020728533,-0.044013117,0.031233676,0.005782081,0.190890046,0.114173731,0.044789189,0.081209319,0.024088465,0.037309395,0.041386843,-0.079984683,-0.119033316,-0.04402219,-0.083944336,-0.048961752,-0.084544796,0.876606014,3.39778,-18.2819286,3.450652122,0.630749623,3.45341828,0.000116008,0.002274203,-0.000764764,18.3783841,11.578096
594,-0.088888889,-0.036,0.025232629,-0.234180319,-0.083940321,0.018675191,-0.034555992,-0.105316876,-0.151514718,-0.008185674,-0.149238245,0.008865392,0.062883686,0.096503946,0.201322924,0.306481657,0.174359487,0.025245018,0.059873605,0.336705971,0.270240171,0.217651512,0.037433617,0.219461934,0.196909086,0.073283717,0.143291237,-0.011877035,0.037763294,-0.014046266,0.088450623,0.046137732,0.040259432,-0.06596939,-0.18411564,-0.045233451,-0.099214322,-0.088497341,1.204069729,4.341344228,-26.09592919,4.41476059,0.892044154,4.36093036,-3.38E-05,0.00107749,0.000291695,25.8142118,13.034127
595,0.118888889,0.1992,-0.020124689,0.26680126,0.06633294,-0.080272575,0.117946519,0.044418508,-0.053117953,-0.18786204,-0.131522336,-0.018262489,0.358538915,0.276090887,0.300009069,0.278474182,0.145712143,0.07761074,-0.01841588,0.016209092,0.22654964,0.030211325,0.132281003,0.228296724,0.194334065,0.176452339,0.196700185,0.142289348,0.007058777,0.089800678,0.029678528,0.095780894,-0.128876537,-0.021712529,-0.050531853,-0.144281327,-0.098773906,-0.004769188,0.851918649,3.343325353,-18.7067646,3.394608021,0.611165214,3.36800782,-1.59E-05,0.001634439,0.000202864,18.5598911,11.771815
596,0.280833333,-0.0318,0.053373107,0.233659755,-0.059046623,-0.014580304,0.068360265,0.076540019,-0.044072448,-0.177863908,-0.030864856,-0.098497236,0.080890715,0.389219968,-0.076148411,0.244107333,0.122031412,0.35533563,0.020038424,0.260747863,-0.030007514,0.085797555,0.273355011,0.138965556,0.162411058,0.157406754,0.130647207,0.171490492,0.011634135,0.046506405,-0.086043045,-0.063784394,-0.062895516,-0.100795026,-0.037146121,-0.103857894,-0.022660491,-0.006344112,0.839412137,3.203762322,-17.20305991,3.254512548,0.609544872,3.24084923,0.000150186,0.001257347,-0.000786837,17.1766983,12.08285
597,-0.073611111,0.1614,-0.001372321,0.061307311,0.082755147,0.005530656,-0.101924526,0.055315789,-0.003280472,-0.148267164,-0.021315289,-0.020375566,0.33437287,0.369677669,0.093234976,0.125401516,0.212353797,0.322920168,-0.017161825,0.107155632,0.090976815,0.154085932,0.065435031,0.21706006,0.127836912,0.100222092,0.196864364,0.180767322,0.133934592,0.049956921,-0.06459602,-0.050468984,-0.135400649,-0.149282725,-0.002237614,-0.054985406,-0.018814894,-0.017860308,1.113244998,3.848640905,-22.52611985,3.916921854,0.833473689,3.8517764,2.76E-05,0.002663575,-0.000253546,22.1030217,12.488063
598,0.335833333,0.0732,-0.058617887,0.002338367,0.029713056,0.090445402,-0.008954353,0.057521782,-0.142754052,-0.026482172,-0.01150337,-0.095615757,-0.090723489,0.247812512,0.07903668,0.359250592,0.113037971,0.160943517,-0.047191657,0.290066654,0.143379575,0.175055135,0.011572097,0.238828954,-0.006024935,0.116501652,0.009959555,0.195184244,0.002987016,0.009833079,-0.003374853,-0.094358556,-0.098660185,-0.135183443,-0.130379314,-0.0190121,0.000967955,-0.04204492,0.849071993,3.601945669,-20.43052542,3.652399778,0.591521082,3.61889138,-6.25E-05,0.002419769,0.000641022,20.2423582,11.501953
599,0.219722222,0.0984,-0.008159345,-0.151803032,-0.216055988,0.17178978,-0.131159507,0.088837366,-0.091086117,-0.089963148,-0.139050127,0.024016973,0.431126421,0.399679833,0.162988788,0.27231913,0.322780255,0.318133717,0.086729553,0.086795972,0.007836397,0.10864697,0.028084117,0.190638712,0.191258877,0.166805575,0.038000629,0.115853127,0.054012853,-0.015558384,0.093412269,-0.063635832,0.02659029,-0.139614441,-0.145175516,-0.013860044,-0.0521388,0.000303063,1.078735329,3.881949925,-22.64882465,3.947742462,0.798301187,3.89895489,1.34E-05,0.000561116,-5.15E-05,22.355084,12.965359
600,-0.036944444,0.2916,0.144584093,-0.152629136,0.038404026,0.06683875,-0.051244114,-0.111383438,-0.013413215,-0.039539495,-0.147492997,-0.097320405,0.397802387,0.045328803,0.426813867,-0.013124533,0.086166497,0.248691112,0.06497828,0.332870997,0.15526255,0.227976878,0.07436769,0.285962366,-0.000349535,0.129828989,-0.02836567,0.179255471,-0.017243906,0.006536199,0.015110573,-0.053026996,-0.124382329,-0.054433023,-0.154664782,-0.12500539,-0.058898615,-0.05168774,1.226845743,4.112299318,-24.72730049,4.187862396,0.925693752,4.13873019,-6.41E-05,0.000713068,0.000260384,24.4515707,12.714777
601,-0.098055556,0.0732,0.02199148,-0.070799703,0.203658962,0.103236965,-0.04274734,-0.016451721,0.012976308,-0.17611892,0.007632585,-0.035868815,0.464379427,0.210268947,0.275587051,0.373029496,0.131261205,0.110774727,-0.067033966,0.014920734,0.113422179,0.098119001,0.225198602,0.253430477,0.017325671,0.079636476,0.110167745,0.04438647,-0.007919851,-0.010494867,0.097617367,-0.095438203,-0.136036574,-0.064559888,-0.133810267,0.014630589,-0.00629673,-0.080451336,1.210370262,4.130296649,-24.7192904,4.204666615,0.907984452,4.13939823,7.33E-05,0.001188593,-0.000953549,24.3177839,11.786562
602,0.2075,-0.0234,-0.099481343,-0.040889053,0.134235372,0.171154289,-0.008068765,0.016187653,-0.047052535,-0.18886423,-0.057728975,0.023042619,-0.099084203,0.011989529,0.36504253,0.118268815,0.269268422,0.216302676,0.249111443,0.162130318,0.085938642,0.244097433,-0.02385512,0.22422982,0.02966882,0.065800887,0.011275461,0.105169005,0.037478282,0.068978025,0.038055482,-0.00827584,-0.081376956,-0.14506539,-0.090953199,-0.110744614,-0.055171758,-0.073603175,0.99200805,3.978986785,-23.50461877,4.038493156,0.703635496,3.97025156,0.000138241,0.000114743,-0.000219085,23.072058,11.813651
603,-0.134722222,-0.0276,-0.087888635,-0.117058932,-0.162343672,0.152574228,0.14520681,-0.043878086,-0.188567592,-0.142523379,0.005522075,-0.015667115,-0.04939204,-0.056320164,0.313707849,0.223911893,0.039702838,0.011229237,0.011219066,0.302383532,0.229716779,0.04969783,0.085300022,0.293142746,0.110955962,0.193685859,5.71429E-05,0.029131508,-0.003810066,0.037556788,-0.09382081,0.042136782,-0.173906229,-0.196945745,-0.176143828,-0.076288626,-0.037088887,-0.041429472,1.089229771,4.089413479,-23.81964816,4.155432701,0.794892209,4.11263396,1.12E-05,0.001369271,8.17E-05,23.5803882,12.619961
604,0.241111111,0.2748,0.019517115,-0.157337445,-0.154380046,0.068294224,-0.067753777,-0.084928887,0.048885791,-0.145687186,0.029174965,-0.091761863,-0.043200893,0.086840432,0.338520928,0.077538667,0.253387001,0.328616294,0.060994286,0.384719546,0.189773215,0.058318585,0.18559133,0.067958629,-0.029695803,0.105930928,0.125097409,0.194061238,0.146591846,0.090933848,-0.08652664,-0.032629617,0.011485854,-0.143891693,-0.063058612,0.004768327,0.001968607,-0.025824252,1.063903571,3.889942224,-22.89340707,3.954680681,0.782470695,3.90407565,-0.000167406,-5.64E-05,0.001858828,22.5990433,12.473385
605,0.198333333,0.1992,0.099499441,-0.243793443,0.21282637,-0.060300152,0.063689718,0.050193199,-0.193930775,-0.151172246,-0.024734456,-0.064248394,0.355366313,0.077437125,0.397405178,0.119812644,-0.016961915,0.241844687,0.171607904,0.074747315,0.191771986,0.050703118,-0.029867716,0.099555501,0.160372923,0.110735859,0.094417192,0.090972607,0.072963508,0.013538355,-0.087379043,0.028480508,-0.188417647,-0.189101073,-0.084166353,0.009658538,-0.119606734,-0.01846254,1.124211405,4.034392413,-23.93443382,4.102985859,0.830566422,4.03727195,0.000236977,0.004970743,-0.002842984,23.4967781,12.256783
606,0.015,-0.0528,0.151084868,-0.180858793,0.185462571,0.009904181,0.126561831,-0.020159263,-0.088855365,-0.028261654,-0.037073031,-0.129675306,0.072263775,0.132792851,0.331410787,0.241990158,-0.001398167,0.221728359,0.335264075,0.086033078,0.027775673,0.181497068,0.109358639,0.181075977,0.083748163,0.103161596,-0.016879655,0.024118269,0.032699308,0.081361887,-0.064057955,0.061744059,-0.073333127,-0.043583743,0.028826407,-0.034109446,0.01927473,-0.056805305,1.039998288,3.980612235,-23.42679049,4.043462276,0.752770334,3.98167943,7.07E-05,0.002171392,-0.000183019,23.0645708,12.342422
607,0.066944444,0.1992,0.081187125,0.285838702,0.215491274,-0.163471264,-0.111724337,-0.059979261,0.035162174,-0.059578412,0.003582983,0.004975197,0.045742221,0.395177215,0.06713043,-0.079486897,0.065332845,-0.013378037,0.170851308,0.178478839,0.069218919,0.186533284,0.146124858,0.080324714,0.03444819,0.098895058,0.174011819,0.005713416,-0.010578494,0.015105664,-0.096597522,-0.036095336,-0.166579894,-0.153183779,-0.075529713,-0.096701887,-0.11160998,-0.00821539,0.873551094,3.662998873,-20.70252502,3.715011835,0.610019679,3.66829389,-8.54E-05,0.001374556,0.000406418,20.4085637,10.898928
608,-0.0125,0.2412,0.01455038,-0.124962296,-0.030952431,-0.066429499,-0.015362704,-0.053406425,-0.015638628,0.020283771,-0.139933853,-0.014081217,0.249847823,0.377633068,0.346239781,0.309804995,0.015094484,0.379250119,0.276050502,0.18863495,0.07218954,0.006524583,0.297463023,0.186511296,-0.018491432,0.040343483,0.028852688,0.026227343,-0.007211014,0.061239637,-0.051267674,0.026468419,-0.033266109,-0.17461284,-0.121309825,-0.119353791,-0.108341572,-0.052048595,1.100968206,3.731767123,-21.70123192,3.799476385,0.830129081,3.75868547,0.000109193,0.002250384,-0.000527942,21.4541483,13.669039
609,0.369444444,0.0312,-0.023370907,-0.240789481,0.119199947,-0.133807075,-0.013457698,0.047963728,-0.117715562,-0.00987966,0.01952653,0.020887165,-0.030324104,-0.066598252,0.213999463,0.315694729,-0.030549837,0.15690566,0.399976555,-0.030299056,-0.045246891,0.093284935,0.231542911,0.002313779,0.195204697,0.010769514,0.147976252,0.186395134,-0.02937584,0.054600182,-0.056512623,0.072334527,-0.011758317,0.028524808,-0.123533879,-0.040604528,-0.039776064,-0.093745067,0.963002963,3.81229792,-21.58832183,3.870187044,0.688623265,3.82970969,-1.14E-05,0.001949609,8.97E-05,21.3488184,11.358448
610,-0.043055556,-0.0612,0.191542556,0.140950432,0.190900963,0.14083205,0.016799346,-0.073714948,0.038357661,-0.194714889,0.014358379,0.001118096,0.028326853,0.273215756,0.189448378,0.057847741,0.023024533,-0.026665606,0.303967854,0.37485342,0.171155318,0.054673226,0.135227747,0.160060317,0.186005766,0.043000924,0.013973237,0.183484989,0.100998104,0.03286633,0.010048244,0.077795682,-0.071510649,-0.106999839,-0.175655453,-0.147638297,-0.091336745,-0.002795328,1.030394514,3.877373669,-23.16204852,3.939805269,0.748144231,3.8706984,4.76E-06,0.001434589,0.00021685,22.7150602,12.011003
611,0.280833333,-0.0822,-0.000228165,-0.032034206,-0.012985777,-0.169025796,0.062963738,-0.07352208,0.043627345,0.0150472,0.010544875,-0.066253602,0.312873699,0.041166762,0.133424724,-0.057700707,0.04929892,0.029555583,0.361160876,0.276860884,0.264692971,0.08967569,0.09946706,-0.026679851,0.131390575,0.041255839,0.117757706,0.147278258,0.12290199,0.045306501,-0.092957871,-0.055578435,0.023562276,-0.120985943,-0.107825605,-0.123351424,-0.106630025,-0.028521683,0.853559248,3.496762652,-19.32738035,3.547785997,0.603840244,3.51251252,5.68E-05,0.002859221,-9.39E-05,19.1596818,12.633127
612,0.3725,0.2748,0.023343985,0.173247381,0.14004871,0.006148318,-0.068667993,-0.105536284,-0.195201639,0.032622522,-0.141470181,-0.123324235,0.398881229,0.105048785,0.104132277,0.022524298,-0.027483504,0.144512132,0.294649408,-0.078729223,-0.047801585,0.197485405,0.056950096,0.146857559,0.049748531,0.072856234,0.096796237,0.042344,0.054385471,0.081917525,-0.039043114,-0.062806463,-0.06529383,-0.104605209,-0.154347304,-0.13093684,-0.036574489,-0.093104268,0.79946532,3.30798617,-18.06615517,3.355695963,0.560793958,3.33042001,2.94E-05,0.002904131,-0.000200852,17.9392048,10.525764
613,0.0425,-0.099,-0.062276811,0.178314547,0.244782461,0.107565254,0.120996162,-0.04916173,-0.090739467,-0.006765887,-0.008972958,-0.106655731,-0.025517576,-0.092413258,-0.068849721,0.073290516,0.175330843,0.22306479,0.077125814,0.265963586,0.021311561,0.083112804,0.10732075,0.007653738,0.079497298,0.196141033,-0.022559024,0.183064996,0.073869275,0.089038464,-0.059141125,0.035994884,-0.131119719,-0.076216297,-0.121824872,-0.069280416,-0.041933447,-0.000157421,0.815365159,3.487313475,-19.13605725,3.535695553,0.564699487,3.504659,0.000104892,0.003555273,-0.000408371,19.0035213,10.590194
614,0.088333333,0.2286,-0.007359903,-0.104896217,-0.180946681,-0.115822101,0.021130516,-0.018076716,-0.069146859,0.026575071,-0.056890799,-0.070972318,-0.000638115,0.120427899,0.071223007,0.048617273,0.028307887,0.354155655,0.043857898,-0.029583054,0.22245613,0.108235275,-0.00094261,0.214100215,-0.019653168,0.199197075,-0.033607425,0.154244929,0.027417351,0.072981156,0.005867866,-0.084808725,-0.049701121,-0.096164776,-0.199585437,-0.119569894,-0.033582028,-0.080050754,0.979228462,3.776924311,-21.2188498,3.836031437,0.705484963,3.79950356,0.000789238,0.002429344,-0.006223835,21.0572036,11.647224
615,-0.015555556,-0.1116,0.16568238,0.018848912,-0.231378776,0.042310537,-0.114418368,0.101191394,-0.097500121,-0.113333541,-0.123466677,-0.051933811,0.015819352,0.066786573,-0.039770406,0.234498904,0.154244177,0.201913743,-0.065459925,-0.04573204,0.181970896,0.191541399,0.022496784,0.282643955,0.088012467,0.028246644,-0.012889891,0.117111667,0.027639743,0.040410743,-0.020423048,0.066188624,-0.074816538,-0.04157284,0.019503836,-0.097893335,-0.096288479,-0.006045185,1.061362428,4.090053864,-23.50414625,4.154127598,0.76699223,4.11356908,-1.34E-05,0.002728894,0.000270569,23.3027552,11.188804
616,0.140277778,0.1824,0.146955352,-0.076292075,0.178612554,-0.158143884,0.138989781,-0.047269078,0.067337263,-0.14585364,-0.140305934,-0.06244512,0.055502234,0.039053537,0.304943699,0.007984003,0.205992589,0.187964845,0.24348088,0.172028336,0.078658749,0.005860551,0.024458764,0.182584796,0.189720541,-0.019334005,-0.012365557,0.182380324,0.112593982,-0.014764725,0.093587418,-0.026089869,-0.108347547,-0.007546806,-0.032099919,-0.103432487,-0.043193937,-0.08834844,0.983232797,3.848058687,-22.53763946,3.907271862,0.704118374,3.84818773,0.000165986,0.000702474,-0.000849043,22.1974284,11.413956
617,-0.04,0.2664,0.062347406,-0.170164253,-0.119929592,-0.032412252,0.082803211,-0.005714005,-0.170220324,-0.001439281,-0.122663279,-0.020901143,0.380574429,0.164980159,0.297353975,0.336862658,0.226362583,0.195215148,-0.055381845,-0.036532902,0.260097749,0.177178155,0.154111185,0.030898733,0.115413052,-0.006604878,0.022949988,0.049617543,-0.027750528,0.058653352,-0.003832176,-0.075826529,0.013360881,-0.022311237,-0.067315152,-0.104048575,-0.098010579,-0.044590777,1.118673843,3.884897711,-22.687284,3.953469038,0.835978676,3.92595824,2.25E-05,0.002669097,9.72E-06,22.5886392,12.123897
618,0.286944444,0.0984,0.096717311,0.099648801,-0.063240415,0.138470258,0.116002568,-0.012358035,-0.142223294,-0.166733781,-0.018998829,-0.005320644,-0.090154599,-0.080572793,0.140677308,0.012809104,0.204826289,0.271742665,-0.037623008,0.269075544,-0.020961522,0.096026777,0.174034228,0.21557979,0.031418212,0.055193491,0.199584093,0.05598648,0.004781275,0.039889308,0.079533176,0.083221026,-0.162692996,-0.06495476,-0.085477466,-0.026967968,-0.113905852,-0.02868404,0.84523213,3.483875097,-19.12771124,3.534348965,0.595589728,3.51890871,-6.33E-05,0.00205293,0.000752418,19.0895437,10.265772
619,0.195277778,-0.0696,0.176882331,0.192689163,-0.054879451,-0.124311162,-0.028442239,0.102598742,0.051859646,0.024909611,-0.120520677,0.024625982,0.40022408,0.216333129,0.107050887,-0.040380962,0.111084932,0.2461963,0.148987677,0.375708217,0.220099914,0.123268804,0.105756274,0.113663983,0.039125124,0.163963007,0.150962815,0.112906055,0.019667419,0.032000122,0.01595969,0.050650623,-0.046813458,0.02324437,-0.182534062,-0.062487692,-0.052440906,-0.060643388,0.843829655,3.25717434,-17.86050559,3.308102608,0.610322515,3.28513917,9.40E-06,0.002624247,-9.67E-06,17.7839095,12.591665
620,-0.003333333,0.132,0.126904509,-0.109527976,-0.145367312,0.03976179,-0.089094566,-0.052812925,0.055538907,-0.009714706,-0.045150487,-0.04224442,0.229298161,0.383126501,0.249808312,0.254036125,0.311886756,0.347774137,0.373741354,0.130149925,0.185876819,0.17135983,0.216246409,0.212475082,0.162942366,0.12688512,0.08194132,0.108914915,-0.016747419,0.075856341,-0.037860108,0.039797631,-0.027090853,-0.057886738,-0.101677916,-0.008829919,-0.006745615,-0.041230129,1.103662392,3.816936897,-22.64243838,3.884626627,0.82846848,3.83490596,0.000151078,0.001297597,-0.001415911,22.3487121,14.248252
621,0.366388889,0.2328,-0.022306836,0.184019663,-0.211200673,0.172876682,0.086277603,0.023053618,0.050127391,-0.00741361,-0.078749823,-0.111234044,0.139477441,0.464691881,0.152364434,0.212721099,0.257069272,0.052074845,0.286504075,0.023855853,0.080145207,-0.022614082,0.124362245,0.256007011,0.100172962,0.113754103,-0.048851948,0.057186286,0.133069295,0.091304706,0.018166725,0.001857589,-0.106809166,-0.106244028,-0.064745442,0.001793111,0.001357876,-0.074883554,0.765287942,3.27272701,-18.13035469,3.318138599,0.529844433,3.30055364,-1.26E-06,0.001700687,0.00017699,18.0452675,11.68326
622,0.351111111,0.1026,0.087488228,0.134118284,0.063707752,0.07223901,-0.003748947,-0.056415911,-0.128445766,-0.10530492,0.006719316,0.002874052,0.029905455,0.037652001,0.167702984,0.164288974,0.224907222,0.140211848,0.137887873,0.155514539,0.01446093,0.227497474,0.117514343,0.126402371,0.082493674,0.035995218,0.079017016,0.03962297,0.033090308,0.035030066,0.099365483,-0.07400795,-0.121801242,-0.065629409,-0.179125685,-0.040338991,0.000575223,-0.02031876,0.803279625,3.578856264,-20.16905225,3.626172304,0.548134716,3.59480479,-4.78E-05,0.000573965,0.000271019,19.9947702,10.652493
623,0.299166667,0.1572,0.085609455,0.109037214,0.168225274,0.057591828,-0.033037574,-0.07615002,0.001392992,0.041836059,0.000409727,-0.121277158,0.354488682,0.181742003,0.09788697,0.24824729,0.225357111,0.022729133,0.049691453,0.040033981,-0.017235311,0.156158383,0.251569565,0.292177418,0.137867138,0.087230596,-0.013439544,0.037822516,0.095666634,-0.001100223,-0.064375026,0.019909045,-0.108088973,0.014998101,-0.03052462,0.01522642,-0.051779245,-0.066095462,0.798866838,3.427369471,-19.1947868,3.474746704,0.553065449,3.43802423,0.000117035,0.002206601,-0.000335275,18.9985272,10.733332
